,nspace,mu_expec,dt_expec,mu_pos,dt_pos,chi_r,chi_g,chi_i
0,0.2,0.4477611940298508,50.0321,0.9927794068729269,17.363526059919078,61.35730803267261,151.3690184118854,34.19734858369664
1,0.8,0.4477611940298508,50.0321,0.9926622850912531,17.358733547748983,61.43409214990397,151.37795369939667,34.19352771851544
2,0.9,0.4477611940298508,50.0321,0.9926579649396249,17.36629902230795,61.379593618612844,151.33477349225805,34.24591431645907
3,1.0,0.4477611940298508,50.0321,0.9926719751061813,17.361041234603807,61.39676501965202,151.45062217675493,34.18567914163512
4,3.0,0.4477611940298508,50.0321,0.9927042787788444,17.35677176982791,61.36129570966715,151.41157022326362,34.23283480451586
5,10.0,0.4477611940298508,50.0321,0.9925444624016575,17.35962807343355,61.375465152022414,151.36377904558063,34.21777540811385
6,20.0,0.4477611940298508,50.0321,0.9926840810537286,17.36940383048857,61.37897646979091,151.27468786731322,34.20147054776956
7,30.0,0.4477611940298508,50.0321,0.9926518828275536,17.355578864529072,61.39404033352922,151.4562305903428,34.18196654034557
8,60.0,0.4477611940298508,50.0321,0.9928291447203602,17.3617287174555,61.348978116464274,151.39146095199277,34.16484213093807
