,nspace,mu_expec,dt_expec,mu_pos,dt_pos,chi_r,chi_g,chi_i
0,0.2,0.4477611940298508,50.0321,0.8245253419435598,18.223681986007346,288.5703701119929,239.40268011658407,140.27151109582712
1,0.8,0.4477611940298508,50.0321,0.8235851516214132,18.256537668300034,289.23567162826595,489.3727636178511,163.28420506537535
2,0.9,0.4477611940298508,50.0321,0.8245892824192173,18.258693464256382,289.5099338111027,534.7341415185653,169.64238824779147
3,1.0,0.4477611940298508,50.0321,0.8244332199966536,18.26205479581964,289.7990208305127,606.4569673632533,174.20738521427992
4,3.0,0.4477611940298508,50.0321,0.9059530436362037,11.687586266034588,141.01598085713667,150.74395771805763,84.38825407912816
5,10.0,0.4477611940298508,50.0321,0.9073503480109067,11.78517873128365,141.80296957703172,150.3588275068093,84.7932344356341
6,20.0,0.4477611940298508,50.0321,0.9073295227964199,11.86381250389514,142.47228800019258,150.0973978361659,85.09994952801915
7,30.0,0.4477611940298508,50.0321,0.9074590456720522,11.907131538537357,142.82888454463892,149.9653986984256,85.35013391816597
8,60.0,0.4477611940298508,50.0321,0.9081122717189056,11.981122249161956,143.48988231686909,149.7724450806177,85.78526473426511
